Trial,Time,Frame,CaptureTime,LogTime,HMDPosition,HMDRotation,GlobalCameraPosition,CameraForward,GazeStatus,CombinedGazeForward,CombinedGazePosition,CombinedGazeForwardGlobal,CombinedGazePositionGlobal,GazeHitObject,GazeHitPosition,InterPupillaryDistanceInMM,LeftEyeStatus,LeftEyeForward,LeftEyePosition,LeftPupilIrisDiameterRatio,LeftPupilDiameterInMM,LeftIrisDiameterInMM,RightEyeStatus,RightEyeForward,RightEyePosition,RightPupilIrisDiameterRatio,RightPupilDiameterInMM,RightIrisDiameterInMM,FocusDistance,FocusStability
1,6/25/2023 5:40:18 PM,37259356,1000186427015095963,63823311618548,(-2.838, 1.074, 3.717),(-0.418, 0.745, -0.398, -0.334),(383.362, 1.501, 1072.717),(-0.165, -0.872, -0.461),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259376,1000186427115161066,63823311618649,(-2.827, 1.085, 3.718),(-0.386, 0.764, -0.389, -0.341),(383.373, 1.503, 1072.718),(-0.220, -0.857, -0.466),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259396,1000186427215180778,63823311618749,(-2.820, 1.094, 3.717),(-0.363, 0.783, -0.372, -0.342),(383.380, 1.502, 1072.718),(-0.265, -0.831, -0.489),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259416,1000186427315253087,63823311618849,(-2.815, 1.101, 3.717),(-0.346, 0.795, -0.363, -0.342),(383.385, 1.501, 1072.718),(-0.293, -0.813, -0.503),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:18 PM,37259436,1000186427415280246,63823311618950,(-2.811, 1.103, 3.718),(-0.326, 0.809, -0.351, -0.342),(383.389, 1.500, 1072.718),(-0.324, -0.790, -0.520),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259456,1000186427515285152,63823311619050,(-2.808, 1.104, 3.719),(-0.309, 0.819, -0.346, -0.337),(383.392, 1.500, 1072.719),(-0.339, -0.775, -0.533),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259476,1000186427615350545,63823311619156,(-2.805, 1.105, 3.721),(-0.296, 0.828, -0.336, -0.337),(383.395, 1.500, 1072.721),(-0.358, -0.757, -0.547),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259496,1000186427715371929,63823311619262,(-2.803, 1.107, 3.721),(-0.284, 0.838, -0.322, -0.337),(383.397, 1.500, 1072.721),(-0.382, -0.731, -0.566),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259516,1000186427815378660,63823311619351,(-2.799, 1.106, 3.720),(-0.258, 0.854, -0.302, -0.335),(383.401, 1.499, 1072.720),(-0.417, -0.689, -0.593),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259536,1000186427915375166,63823311619450,(-2.793, 1.100, 3.720),(-0.222, 0.875, -0.272, -0.334),(383.407, 1.498, 1072.720),(-0.464, -0.624, -0.629),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259556,1000186428015438015,63823311619551,(-2.791, 1.098, 3.721),(-0.217, 0.884, -0.250, -0.329),(383.409, 1.500, 1072.721),(-0.473, -0.585, -0.658),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259576,1000186428115461019,63823311619650,(-2.791, 1.097, 3.719),(-0.221, 0.886, -0.247, -0.323),(383.409, 1.499, 1072.719),(-0.463, -0.581, -0.669),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259596,1000186428215470288,63823311619751,(-2.782, 1.097, 3.719),(-0.210, 0.889, -0.244, -0.327),(383.418, 1.500, 1072.719),(-0.478, -0.571, -0.667),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259616,1000186428315536925,63823311619851,(-2.780, 1.101, 3.723),(-0.213, 0.884, -0.249, -0.333),(383.420, 1.501, 1072.723),(-0.483, -0.583, -0.653),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259636,1000186428415565221,63823311619952,(-2.778, 1.104, 3.725),(-0.217, 0.879, -0.255, -0.340),(383.422, 1.501, 1072.725),(-0.487, -0.595, -0.640),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259637,1000186428420568074,63823311619962,(-2.778, 1.104, 3.725),(-0.216, 0.879, -0.255, -0.339),(383.422, 1.500, 1072.725),(-0.486, -0.595, -0.640),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259638,1000186428425570752,63823311619962,(-2.778, 1.104, 3.725),(-0.216, 0.879, -0.255, -0.339),(383.422, 1.500, 1072.725),(-0.486, -0.595, -0.640),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259639,1000186428430573414,63823311619974,(-2.777, 1.104, 3.725),(-0.216, 0.880, -0.255, -0.339),(383.423, 1.500, 1072.725),(-0.486, -0.594, -0.641),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259640,1000186428435575683,63823311619974,(-2.777, 1.104, 3.725),(-0.216, 0.880, -0.255, -0.339),(383.423, 1.500, 1072.725),(-0.486, -0.594, -0.641),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259641,1000186428440578119,63823311619974,(-2.777, 1.104, 3.725),(-0.216, 0.880, -0.255, -0.339),(383.423, 1.500, 1072.725),(-0.486, -0.594, -0.641),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259642,1000186428445581532,63823311619984,(-2.777, 1.104, 3.725),(-0.215, 0.880, -0.254, -0.338),(383.423, 1.500, 1072.724),(-0.486, -0.593, -0.642),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259643,1000186428450583644,63823311619985,(-2.777, 1.104, 3.725),(-0.215, 0.880, -0.254, -0.338),(383.423, 1.500, 1072.724),(-0.486, -0.593, -0.642),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259644,1000186428455588334,63823311619996,(-2.776, 1.104, 3.724),(-0.214, 0.881, -0.254, -0.338),(383.424, 1.500, 1072.724),(-0.487, -0.592, -0.643),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:19 PM,37259645,1000186428460591032,63823311619996,(-2.776, 1.104, 3.724),(-0.214, 0.881, -0.254, -0.338),(383.424, 1.500, 1072.724),(-0.487, -0.592, -0.643),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:20 PM,37259646,1000186428465592898,63823311620008,(-2.776, 1.104, 3.724),(-0.213, 0.881, -0.254, -0.338),(383.424, 1.500, 1072.724),(-0.487, -0.591, -0.643),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
